"Cycle","fips","County","State","From_Women","Dem_Fem_Pct","Repub_Fem_Pct"
"1992","48039","BRAZORIA","Texas",26788,50.4813947437,47.4832874558
"1992","51161","ROANOKE","Virginia",44246,37.0151529591,57.9516891748
"1992","06083","SANTA BARBARA","California",429018,52.5602038065,42.9092343792
"1992","18043","FLOYD","Indiana",29018,19.5067576982,49.8615362192
"1992","17097","LAKE","Illinois",531910,22.5860850231,26.5529263077
"1992","36103","SUFFOLK","New York",400738,27.0621964351,21.8737614697
"1992","20091","JOHNSON","Kansas",220841,20.9268196314,28.4557463074
"1992","36059","NASSAU","New York",1094994,27.6433014065,22.0959614299
"1992","51059","FAIRFAX","Virginia",993803,25.3355059717,23.6859246501
"1992","34025","MONMOUTH","New Jersey",308912,25.3477620665,20.7528218109
"1992","42129","WESTMORELAND","Pennsylvania",75387,27.6113643046,22.2658263631
"1992","13121","FULTON","Georgia",982269,30.4315858045,20.8966406301
"1992","06007","BUTTE","California",25702,44.9116941015,18.345871602
"1992","25009","ESSEX","Massachusetts",347491,26.5268915223,23.9054888003
"1992","36067","ONONDAGA","New York",77647,36.8927759068,23.3131880604
"1992","48439","TARRANT","Texas",440526,16.7084424954,29.0107790533
"1992","34005","BURLINGTON","New Jersey",100892,27.7643249526,27.204134581
"1992","51810","VIRGINIA BEACH (CITY)","Virginia",94870,28.7951167728,19.1126922534
"1992","39035","CUYAHOGA","Ohio",961565,26.7910321677,22.0900844104
"1992","42101","PHILADELPHIA","Pennsylvania",891738,28.3895831204,18.4209921215
"1992","37063","DURHAM","North Carolina",71495,25.9584519411,21.3039111907
"1992","29019","BOONE","Missouri",26328,43.7714630741,19.7849068821
"1992","29077","GREENE","Missouri",71839,23.8183959739,24.2999119281
"1992","39057","GREENE","Ohio",25000,27.2058823529,24.6156882525
"1992","48167","GALVESTON","Texas",43470,24.241603467,29.3442650214
"1992","48201","HARRIS","Texas",2247684,20.7874986124,28.2892922264
"1992","25003","BERKSHIRE","Massachusetts",69965,33.6829916218,21.2115907897
"1992","06087","SANTA CRUZ","California",93668,33.6664798911,51.2713515198
"1992","37135","ORANGE","North Carolina",65438,45.9909413637,26.205155791
"1992","36071","ORANGE","New York",67001,44.0490398177,40.7183417662
"1992","33009","GRAFTON","New Hampshire",61859,31.1684202199,45.038371113
"1992","39169","WAYNE","Ohio",46571,33.8224504769,40.6236591881
"1992","09005","LITCHFIELD","Connecticut",128067,41.4321768203,37.0332620113
"1996","48059","CALLAHAN","Texas",60350,0,99.4657168299
"1996","13207","MONROE","Georgia",61520,0,94.0156513733
"1996","35027","LINCOLN","New Mexico",61715,82.2161422709,87.4279396667
"1996","48273","KLEBERG","Texas",58785,0,72.2726419228
"1996","37019","BRUNSWICK","North Carolina",28820,71.3063320023,49.4178525226
"1996","39149","SHELBY","Ohio",27100,100,4.7169811321
"1996","23015","LINCOLN","Maine",51170,50.0069434801,66.8532281249
"1996","25007","DUKES","Massachusetts",53596,60.5068068473,17.6991150442
"1996","36007","BROOME","New York",88836,83.8470685082,42.3501199041
"1996","51163","ROCKBRIDGE","Virginia",42540,0,50.8729968907
"1996","36109","TOMPKINS","New York",41985,64.6406631322,23.4255725191
"1996","40071","KAY","Oklahoma",36149,10,39.0406517246
"1996","32023","NYE","Nevada",47800,49.4809688581,34.4262295082
"1996","12053","HERNANDO","Florida",30666,75.038576745,44.4380517806
"1996","39083","KNOX","Ohio",48360,0,54.9837765352
"1996","39169","WAYNE","Ohio",78114,89.3044206998,30.7473236695
"1996","23013","KNOX","Maine",60292,49.2943604619,51.470511956
"1996","18143","SCOTT","Indiana",52600,48.275862069,42.6331015581
"1996","25019","NANTUCKET","Massachusetts",31425,49.1694352159,47.4651439172
"1996","55141","WOOD","Wisconsin",39059,22.5252913305,54.5840320318
"1996","16057","LATAH","Idaho",26575,31.699672318,36.3630922096
"1996","21185","OLDHAM","Kentucky",34482,10.5633802817,47.308893021
"1996","26097","MACKINAC","Michigan",31000,55.3482587065,10.3626943005
"1996","48179","GRAY","Texas",28400,61.5384615385,41.8895845191
"1996","35043","SANDOVAL","New Mexico",43466,37.0546434697,48.3729559634
"1996","20155","RENO","Kansas",39756,64.3988535224,32.4211990938
"1996","23009","HANCOCK","Maine",37923,57.5704905369,41.1547841869
"1996","33005","CHESHIRE","New Hampshire",89274,49.0263618434,42.3689428678
"1996","18005","BARTHOLOMEW","Indiana",105731,18.8564258828,45.390185421
"1996","06045","MENDOCINO","California",39720,58.7403529602,43.1522570773
"1996","48063","CAMP","Texas",60350,85.549132948,30.3209584381
"1996","06083","SANTA BARBARA","California",548533,49.8868654956,37.8538963116
"1996","24013","CARROLL","Maryland",27885,48.0091784629,25.9988444958
"1996","08097","PITKIN","Colorado",113762,38.8274706868,47.5207601405
"1996","56021","LARAMIE","Wyoming",70956,32.0544251042,45.1444388445
"1996","22063","LIVINGSTON","Louisiana",36745,45.3275293126,24.8978400467
"1996","55117","SHEBOYGAN","Wisconsin",40309,38.4615384615,43.8893722809
"1996","13151","HENRY","Georgia",29035,49.8865143037,26.3064727161
"1996","06041","MARIN","California",646200,46.7558985791,27.6323569844
"1996","48463","UVALDE","Texas",37950,44.858044164,19.7530864198
"1996","55073","MARATHON","Wisconsin",29840,54.1666666667,42.3678372382
"1996","19103","JOHNSON","Iowa",93256,44.7272342882,27.2820607473
"1996","36105","SULLIVAN","New York",34565,49.0513152221,16.1117898595
"1996","12089","NASSAU","Florida",26267,49.074291071,20.7668815745
"1996","27137","ST. LOUIS","Minnesota",58538,48.4939310843,30.7792486775
"1996","48139","ELLIS","Texas",39934,25.3449253449,39.5184072463
"1996","06087","SANTA CRUZ","California",156791,46.8349274357,36.4473035788
"1996","47113","MADISON","Tennessee",80990,16.5441176471,43.0672508615
"1996","18141","ST. JOSEPH","Indiana",156937,18.2367829021,44.1492536371
"1996","12101","PASCO","Florida",57453,44.170984456,32.3762336027
"1996","42063","INDIANA","Pennsylvania",27730,26.8085106383,48.4352628349
"1996","50023","WASHINGTON","Vermont",25100,75.8301807482,20.5049339997
"1996","41003","BENTON","Oregon",62696,41.5209508201,28.5137064535
"1996","48225","HOUSTON","Texas",28700,42.7631578947,18.6014467792
"1996","47021","CHEATHAM","Tennessee",30900,39.3034825871,36.5104695585
"1996","08001","ADAMS","Colorado",104675,44.959170127,35.4712442977
"1996","12069","LAKE","Florida",53184,63.048343778,33.6134130261
"1996","30063","MISSOULA","Montana",61149,40.3526916217,39.0513538749
"1996","04005","COCONINO","Arizona",47824,71.7898832685,33.2130576418
"1996","56025","NATRONA","Wyoming",93754,28.0573517009,37.3616111243
"1996","18085","KOSCIUSKO","Indiana",54435,0,38.7214006043
"1996","48441","TAYLOR","Texas",56664,27.6201818969,41.8131068186
"1996","19101","JEFFERSON","Iowa",191935,34.5238095238,51.5837104072
"1996","48209","HAYS","Texas",47200,42.2776410147,33.1709649464
"1996","47001","ANDERSON","Tennessee",119104,41.1675664766,29.3033278669
"1996","01115","ST. CLAIR","Alabama",27810,62.1738831142,31.5482981151
"1996","06023","HUMBOLDT","California",58388,41.2473636638,37.2063025327
"1996","12001","ALACHUA","Florida",87366,60.8622606846,19.3845506472
"1996","48223","HOPKINS","Texas",30632,44.7971853458,37.9124696075
"1996","20045","DOUGLAS","Kansas",80728,39.4678162628,35.3400563901
"1996","01053","ESCAMBIA","Alabama",40976,61.6519174041,35.6865999604
"1996","46127","UNION","South Dakota",53300,41.6974169742,31.4606741573
"1996","06057","NEVADA","California",28843,38.334946757,36.1139492364
"1996","20051","ELLIS","Kansas",36761,0,37.4404419617
"1996","26093","LIVINGSTON","Michigan",88179,48.4194721037,30.8123736333
"1996","01003","BALDWIN","Alabama",100050,48.3870967742,26.2540198418
"1996","41029","JACKSON","Oregon",77203,48.7018496521,30.9144734025
"1996","39023","CLARK","Ohio",54180,61.4754098361,38.5968786808
"1996","37135","ORANGE","North Carolina",144897,39.3890284972,21.2997913394
"1996","13275","THOMAS","Georgia",93888,80.4140127389,28.6288896973
"1996","35049","SANTA FE","New Mexico",230603,35.2128839143,27.0287665271
"1996","40019","CARTER","Oklahoma",38920,44.4926749864,30.3573191892
"1996","22057","LAFOURCHE","Louisiana",56790,33.1920903955,38.52700911
"1996","06101","SUTTER","California",28874,19.9029494276,37.6533930544
"1996","02090","FAIRBANKS NORTH STAR","Alaska",43593,51.0836210203,25.9115204135
"1996","01127","WALKER","Alabama",105650,27.2506423139,38.962642791
"1996","18157","TIPPECANOE","Indiana",71024,50.4869120796,28.4577644659
"1996","08037","EAGLE","Colorado",64050,48.5966735967,17.5800058227
"1996","48073","CHEROKEE","Texas",25022,26.525198939,41.2974914886
"1996","25015","HAMPSHIRE","Massachusetts",89680,40.1372471391,14.3328759493
"1996","01049","DE KALB","Alabama",39518,50.3224412972,14.5477545857
"1996","06111","VENTURA","California",317831,41.1778889316,31.0610099229
"1996","31177","WASHINGTON","Nebraska",29925,10.582010582,37.0454841653
"1996","55127","WALWORTH","Wisconsin",45708,63.75,30.9410006677
"1996","34029","OCEAN","New Jersey",198285,33.8224254419,35.5875482886
"1996","30049","LEWIS AND CLARK","Montana",72778,47.9992808199,29.8378364767
"1996","08013","BOULDER","Colorado",228989,35.0995571449,33.4121403961
"1996","48329","MIDLAND","Texas",150200,36.8371429299,32.5601033817
"1996","05051","GARLAND","Arkansas",64700,26.9607574245,38.6639895811
"1996","47051","FRANKLIN","Tennessee",45042,34.4529572877,34.8040829766
"1996","06007","BUTTE","California",47551,44.4890382782,31.8260368664
"1996","27013","BLUE EARTH","Minnesota",36300,30.0243235026,37.3291925466
"1996","06037","LOS ANGELES","California",8586207,33.3937235689,28.390678465
"1996","12083","MARION","Florida",43550,55.1910056006,28.7257932951
"1996","05093","MISSISSIPPI","Arkansas",45865,35.5511161296,30.280204881
"1996","48491","WILLIAMSON","Texas",38460,37.416481069,32.2572765136
"1996","16013","BLAINE","Idaho",75500,44.2858699205,26.3153143394
"1996","47149","RUTHERFORD","Tennessee",154217,37.1770882412,32.2837706511
"1996","21107","HOPKINS","Kentucky",32905,29.3673276676,37.6220562895
"1996","16055","KOOTENAI","Idaho",68988,28.3960890368,31.0658246129
"1996","06081","SAN MATEO","California",1190026,30.8789853223,34.490886987
"1996","41059","UMATILLA","Oregon",71203,26.9736842105,32.8361067997
"1996","18127","PORTER","Indiana",45455,37.1024734982,35.2144164379
"1996","40147","WASHINGTON","Oklahoma",39630,37.8418697166,32.2522804178
"1996","23011","KENNEBEC","Maine",58439,36.547700755,34.3053530514
"1996","12015","CHARLOTTE","Florida",46826,29.0587492104,33.4586918346
"1996","37155","ROBESON","North Carolina",60688,34.1610228796,13.6174832437
"1996","23005","CUMBERLAND","Maine",432017,36.0758877059,26.4251831754
"1996","18043","FLOYD","Indiana",30040,17.3076923077,33.8442597722
"1996","56029","PARK","Wyoming",31565,23.3183856502,33.3743697972
"1996","55131","WASHINGTON","Wisconsin",30385,22.8768577495,34.5193508115
"1996","41043","LINN","Oregon",27600,67.0926517572,22.7344740177
"1996","31001","ADAMS","Nebraska",29349,22.6562792614,35.9262971244
"1996","19169","STORY","Iowa",34166,24.8642112738,39.5774328764
"1996","48041","BRAZOS","Texas",89801,32.784272051,31.9215028429
"1996","06075","SAN FRANCISCO","California",1759280,34.5768305245,25.2568092604
"1996","06001","ALAMEDA","California",594036,34.7367977514,24.3165014242
"1996","06079","SAN LUIS OBISPO","California",83059,37.8920860645,30.8025476322
"1996","01133","WINSTON","Alabama",33387,19.5599022005,34.8459695971
"1996","47165","SUMNER","Tennessee",75567,24.5965238982,33.9232778091
"1996","47011","BRADLEY","Tennessee",60959,48.5217391304,30.0402030695
"1996","40101","MUSKOGEE","Oklahoma",50363,17.7827380952,33.5515523537
"1996","33009","GRAFTON","New Hampshire",72280,28.9726709498,29.1216229668
"1996","37025","CABARRUS","North Carolina",50108,22.7143847269,24.0333784787
"1996","09011","NEW LONDON","Connecticut",145941,29.6448224112,32.2554815497
"1996","12099","PALM BEACH","Florida",1877344,35.335733875,28.9616052549
"1996","41039","LANE","Oregon",200863,32.8327414343,30.6900497538
"1996","20177","SHAWNEE","Kansas",282953,31.1218975891,30.1000771157
"1996","12091","OKALOOSA","Florida",83292,27.5260130626,34.590443488
"1996","42071","LANCASTER","Pennsylvania",160262,55.1518761167,30.0286461271
"1996","06099","STANISLAUS","California",196746,33.3003722453,29.603840942
"1996","17163","ST. CLAIR","Illinois",140196,26.0541565694,56.1972037454
"1996","53021","FRANKLIN","Washington",25220,11.9601328904,35.4260742899
"1996","18105","MONROE","Indiana",68585,35.2219096552,31.9769647444
"1996","38015","BURLEIGH","North Dakota",34902,25.3164556962,27.4719347758
"1996","36005","BRONX","New York",158004,35.0811751994,22.2260346435
"1996","06053","MONTEREY","California",196277,44.9609446391,28.4121159452
"1996","28067","JONES","Mississippi",41955,21.0526315789,31.8389774737
"1996","44005","NEWPORT","Rhode Island",57549,34.859206379,29.7273687918
"1996","51610","FALLS CHURCH (CITY)","Virginia",29950,35.3654927493,27.0588235294
"1996","39057","GREENE","Ohio",52377,25.6286558524,30.92560824
"1996","48361","ORANGE","Texas",45470,21.6845216106,34.0702210663
"1996","18011","BOONE","Indiana",80193,33.8461538462,30.2061877449
"1996","36081","QUEENS","New York",510507,30.7865070395,29.856463333
"1996","01059","FRANKLIN","Alabama",27750,36.8120344254,11.5288220551
"1996","29077","GREENE","Missouri",167501,27.4990377431,31.5246007975
"1996","36047","KINGS","New York",609902,30.2724103727,29.0285856906
"1996","18167","VIGO","Indiana",54251,34.3847151593,29.5610340635
"1996","37063","DURHAM","North Carolina",155043,32.4777686081,26.4663285078
"1996","05143","WASHINGTON","Arkansas",150555,25.8016795022,27.8706555213
"1996","42075","LEBANON","Pennsylvania",40591,14.8148148148,34.0839786199
"1996","08123","WELD","Colorado",75402,51.7234412252,27.2830453548
"1996","28087","LOWNDES","Mississippi",52451,25.8992805755,31.1524008094
"1996","05007","BENTON","Arkansas",125351,40.0642169105,23.8936090651
"1996","46099","MINNEHAHA","South Dakota",180904,41.0018644711,23.763756007
"1996","41019","DOUGLAS","Oregon",64812,27.7096114519,30.2182302645
"1996","25017","MIDDLESEX","Massachusetts",1398020,32.8170077172,24.9089618676
"1996","33015","ROCKINGHAM","New Hampshire",272875,48.378543421,24.3332443054
"1996","06013","CONTRA COSTA","California",566800,39.0001738025,27.9246138258
"1996","20161","RILEY","Kansas",25165,45.4545454545,27.8428991074
"1996","36111","ULSTER","New York",63489,32.1187484862,29.511441484
"1996","26161","WASHTENAW","Michigan",399707,42.9608076094,24.495933541
"1996","12081","MANATEE","Florida",99531,41.1356740355,25.8856880291
"1996","48259","KENDALL","Texas",25570,31.3008130081,30.1714446318
"1996","12051","HENDRY","Florida",41083,47.6625750849,16.3680601637
"1996","25003","BERKSHIRE","Massachusetts",113336,33.1713872235,29.1027811184
"1996","06071","SAN BERNARDINO","California",238365,36.6938602532,30.3122729736
"1996","48381","RANDALL","Texas",55492,60.3468479025,29.3652252702
"1996","13095","DOUGHERTY","Georgia",55185,33.2249274853,29.9833449466
"1996","47009","BLOUNT","Tennessee",59430,37.8399378399,29.4270833333
"1996","22109","TERREBONNE","Louisiana",87224,32.4957370743,19.1771389224
"1996","12057","HILLSBOROUGH","Florida",764942,30.6678408718,29.7990209284
"1996","42039","CRAWFORD","Pennsylvania",26140,6.4102564103,31.1598968081
"1996","06065","RIVERSIDE","California",369938,37.0295110159,27.9300780852
"1996","04025","YAVAPAI","Arizona",53911,38.4207835665,29.4973687037
"1996","22103","ST. TAMMANY","Louisiana",78077,36.6726296959,28.9752010551
"1996","24031","MONTGOMERY","Maryland",2186423,35.6315853406,21.9889031217
"1996","18035","DELAWARE","Indiana",99665,16.298811545,29.8627329035
"1996","27123","RAMSEY","Minnesota",322664,41.2457445137,19.2347222222
"1996","22079","RAPIDES","Louisiana",87288,36.1085250698,24.6142869339
"1996","11001","DISTRICT OF COLUMBIA","District of Columbia",4528207,31.103640112,24.573838001
"1996","06097","SONOMA","California",186557,50.9588038398,22.2687467348
"1996","29031","CAPE GIRARDEAU","Missouri",29088,44.9719846653,28.1460440287
"1996","37191","WAYNE","North Carolina",37475,40.9677419355,27.4487240236
"1996","34009","CAPE MAY","New Jersey",49516,10.4411764706,32.2101048268
"1996","37129","NEW HANOVER","North Carolina",93200,39.602932762,26.7186699576
"1996","13045","CARROLL","Georgia",25765,42.3251589464,24.3311025204
"1996","47163","SULLIVAN","Tennessee",89955,23.8105814935,30.1311130882
"1996","42105","POTTER","Pennsylvania",25937,30.7692307692,23.2848524529
"1996","13277","TIFT","Georgia",26400,28.9687137891,32.0080862534
"1996","02110","JUNEAU","Alaska",26816,38.5624089364,22.8291126349
"1996","34019","HUNTERDON","New Jersey",180454,41.1007606977,27.6213920124
"1996","36071","ORANGE","New York",84762,32.9037353831,27.068931143
"1996","47065","HAMILTON","Tennessee",541254,37.6399173411,27.4057830967
"1996","47155","SEVIER","Tennessee",75608,36.1581920904,28.7674618868
"1996","47189","WILSON","Tennessee",58920,61.8490109003,25.1560062402
"1996","45091","YORK","South Carolina",158802,31.331053709,25.5883471354
